snames,year,nia_sw,nia_gw,nia_others,tnia,tgia
Tamil Nadu,1955,10.96781056,3.1061189,0.13497767,12.5575962,11.86397878
Tamil Nadu,1956,10.9336553,3.02638028,0.13442824,12.43344385,11.89636874
Tamil Nadu,1957,11.26964776,3.14253133,0.13125373,12.77720791,12.32206532
Tamil Nadu,1958,11.46107609,3.0816903,0.13955629,12.91239603,12.4701337
Tamil Nadu,1959,11.71207754,3.26467431,0.13485558,13.26333333,12.70149054
Tamil Nadu,1960,11.85981891,3.3600841,0.14895772,13.60764918,12.94672879
Tamil Nadu,1961,12.00517735,3.38866095,0.14761466,13.73069795,13.16883136
Tamil Nadu,1962,12.40153725,3.52555327,0.14669893,14.16164455,13.6269179
Tamil Nadu,1963,12.40789171,3.58777704,0.15158279,14.28469332,13.74722346
Tamil Nadu,1964,12.71131753,3.72190386,0.15396368,14.67756653,14.20531
Tamil Nadu,1965,12.08619681,3.98831382,0.15109441,14.53630874,14.29785274
Tamil Nadu,1966,12.44760713,4.23813077,0.12459947,14.84696551,15.12148309
Tamil Nadu,1967,12.49923718,4.19941375,0.14321918,15.00477694,15.36672134
Tamil Nadu,1968,12.56437047,4.97836329,0.14590531,16.00682434,16.4170814
Tamil Nadu,1969,13.23635539,5.15166804,0.14382967,16.66234874,17.10652478
Tamil Nadu,1970,13.46352759,5.47891903,0.13833533,17.16226886,17.67103547
Tamil Nadu,1971,13.38330244,5.66005937,0.14755361,17.40671104,17.78208676
Tamil Nadu,1972,13.19743427,5.97532652,0.13766379,17.56562605,18.06896924
Tamil Nadu,1973,13.47544222,6.122359,0.14028887,17.95849925,18.63810707
Tamil Nadu,1974,13.5493129,6.55838638,0.14785885,18.60022895,19.31366904
Tamil Nadu,1975,14.10930033,6.65748351,0.14566111,19.08800973,20.06326521
Tamil Nadu,1976,14.10850602,6.95385307,0.14041097,19.39480398,20.1511808
Tamil Nadu,1977,14.67881946,7.18292876,0.15152175,20.16565212,21.32184642
Tamil Nadu,1978,15.16017036,7.57240353,0.15530674,21.00050769,22.35369793
Tamil Nadu,1979,14.50010007,8.23381926,0.14682103,21.25708921,22.77014024
Tamil Nadu,1980,14.67405361,8.15592431,0.15573408,21.3652397,23.03388704
Tamil Nadu,1981,15.34762715,8.6361997,0.14920191,22.34907808,23.78811034
Tamil Nadu,1982,15.18797116,8.917359,0.13571025,22.45281427,23.98245008
Tamil Nadu,1983,16.12207785,8.93810026,0.13796904,23.14696384,24.90787744
Tamil Nadu,1984,15.40084581,9.29577177,0.1498124,23.18062292,25.25444999
Tamil Nadu,1985,15.04817288,9.41100099,0.15274271,23.10061363,25.11748674
Tamil Nadu,1986,15.22848089,9.59721141,0.15719923,23.48907254,25.80045214
Tamil Nadu,1987,14.63830974,9.98530343,0.17264444,23.68330199,25.93741538
Tamil Nadu,1988,15.93064952,10.56375412,0.17209501,25.26858953,28.01314896
Tamil Nadu,1989,15.85121868,10.80850099,0.16824897,25.47109581,28.28938903
Tamil Nadu,1990,16.20150869,11.38234251,0.17899346,26.49852546,29.24535549
Tamil Nadu,1991,16.50731743,12.00089297,0.18607505,27.51602293,30.39103456
Tamil Nadu,1992,16.01722914,12.40788259,0.19602592,27.75274008,30.89122805
Tamil Nadu,1993,16.13081524,12.7194624,0.20970072,28.32825518,31.58205958
Tamil Nadu,1994,16.32700942,13.32556811,0.21568345,29.24422362,32.6888707
Tamil Nadu,1995,16.07521365,13.68784878,0.21165427,29.46659427,33.01554656
Tamil Nadu,1996,15.83056666,14.65485241,0.20683146,30.41015212,35.17827031
Tamil Nadu,1997,15.8814024,14.80050214,0.18961585,30.46422737,35.01354424
Tamil Nadu,1998,15.97036494,15.67117414,0.20322961,31.69250793,36.40168528
Tamil Nadu,1999,15.86948777,15.96570003,0.17777249,31.74492781,36.45721092
Tamil Nadu,2000,14.67723085,15.58728727,0.17758935,30.46146842,35.25276721
Tamil Nadu,2001,13.81937776,16.22289166,0.26507148,31.41661382,36.26333389
Tamil Nadu,2002,12.61679483,15.83433872,0.22331448,29.73972944,33.80354796
Tamil Nadu,2003,13.00600595,16.77,0.26244641,31.4833802,36.11110109
Tamil Nadu,2004,13.10608881,16.22012615,0.46018168,32.6818642,37.51589982
Tamil Nadu,2005,14.93379246,16.6252721,0.36421384,33.56913965,38.99704632
Tamil Nadu,2006,15.17526222,17.34891161,0.36622843,34.62139978,40.14179996
Tamil Nadu,2007,14.87024779,17.68123268,0.37282164,34.86694553,40.74564132
Tamil Nadu,2008,14.98224528,17.86329485,0.36751044,35.11469844,41.13339538
Tamil Nadu,2009,13.15771885,17.68215452,0.42782611,34.1755549,39.36999354
Tamil Nadu,2010,13.99809715,18.05503628,0.41903516,35.12628599,41.15051579
Tamil Nadu,2011,14.23718399,18.68464875,0.44174511,36.25083038,42.46739892
Tamil Nadu,2012,13.84082409,19.03863292,0.46005958,36.56479787,42.68348621
Tamil Nadu,2013,14.39286844,19.56039083,0.46042587,37.57677746,44.31501465
Tamil Nadu,2014,14.22209213,19.80098945,0.45902176,37.73293353,44.63197352
Telangana,1950,NA,NA,NA,NA,NA
Telangana,1951,NA,NA,NA,NA,NA
Telangana,1952,NA,NA,NA,NA,NA
Telangana,1953,NA,NA,NA,NA,NA
Telangana,1954,NA,NA,NA,NA,NA
Telangana,1955,NA,NA,NA,NA,NA
Telangana,1956,NA,NA,NA,NA,NA
Telangana,1957,NA,NA,NA,NA,NA
Telangana,1958,NA,NA,NA,NA,NA
Telangana,1959,NA,NA,NA,NA,NA
Telangana,1960,NA,NA,NA,NA,NA
Telangana,1961,NA,NA,NA,NA,NA
Telangana,1962,NA,NA,NA,NA,NA
Telangana,1963,NA,NA,NA,NA,NA
Telangana,1964,NA,NA,NA,NA,NA
Telangana,1965,NA,NA,NA,NA,NA
Telangana,1966,NA,NA,NA,NA,NA
Telangana,1967,NA,NA,NA,NA,NA
Telangana,1968,NA,NA,NA,NA,NA
Telangana,1969,NA,NA,NA,NA,NA
Telangana,1970,NA,NA,NA,NA,NA
Telangana,1971,NA,NA,NA,NA,NA
Telangana,1972,NA,NA,NA,NA,NA
Telangana,1973,NA,NA,NA,NA,NA
Telangana,1974,NA,NA,NA,NA,NA
Telangana,1975,NA,NA,NA,NA,NA
Telangana,1976,NA,NA,NA,NA,NA
Telangana,1977,NA,NA,NA,NA,NA
Telangana,1978,NA,NA,NA,NA,NA
Telangana,1979,NA,NA,NA,NA,NA
Telangana,1980,NA,NA,NA,NA,NA
Telangana,1981,NA,NA,NA,NA,NA
Telangana,1982,NA,NA,NA,NA,NA
Telangana,1983,NA,NA,NA,NA,NA
Telangana,1984,NA,NA,NA,NA,NA
Telangana,1985,NA,NA,NA,NA,NA
Telangana,1986,NA,NA,NA,NA,NA
Telangana,1987,NA,NA,NA,NA,NA
Telangana,1988,NA,NA,NA,NA,NA
Telangana,1989,NA,NA,NA,NA,NA
Telangana,1990,NA,NA,NA,NA,NA
Telangana,1991,NA,NA,NA,NA,NA
Telangana,1992,NA,NA,NA,NA,NA
Telangana,1993,NA,NA,NA,NA,NA
Telangana,1994,NA,NA,NA,NA,NA
Telangana,1995,NA,NA,NA,NA,NA
Telangana,1996,NA,NA,NA,NA,NA
Telangana,1997,NA,NA,NA,NA,NA
Telangana,1998,NA,NA,NA,NA,NA
Telangana,1999,NA,NA,NA,NA,NA
Telangana,2000,NA,NA,NA,NA,NA
Telangana,2001,NA,NA,NA,NA,NA
Telangana,2002,NA,NA,NA,NA,NA
Telangana,2003,NA,NA,NA,NA,NA
Telangana,2004,NA,NA,NA,NA,NA
Telangana,2005,NA,NA,NA,NA,NA
Telangana,2006,NA,NA,NA,NA,NA
Telangana,2007,NA,NA,NA,NA,NA
Telangana,2008,NA,NA,NA,NA,NA
Telangana,2009,NA,NA,NA,NA,NA
Telangana,2010,NA,NA,NA,NA,NA
Telangana,2011,NA,NA,NA,NA,NA
Telangana,2012,NA,NA,NA,NA,NA
Telangana,2013,NA,NA,NA,NA,NA
Tripura,1950,NA,NA,NA,NA,NA
Tripura,1951,NA,NA,NA,NA,NA
Tripura,1952,NA,NA,NA,NA,NA
Tripura,1953,NA,NA,NA,NA,NA
Tripura,1954,NA,NA,NA,NA,NA
Tripura,1955,NA,NA,NA,NA,NA
Tripura,1956,NA,NA,NA,NA,NA
Tripura,1957,NA,NA,NA,NA,NA
Tripura,1958,NA,NA,NA,NA,NA
Tripura,1959,NA,NA,NA,NA,NA
Tripura,1960,NA,NA,NA,NA,NA
Tripura,1961,NA,NA,NA,NA,NA
Tripura,1962,NA,NA,NA,NA,NA
Tripura,1963,NA,NA,NA,NA,NA
Tripura,1964,NA,NA,NA,NA,NA
Tripura,1965,NA,NA,NA,NA,NA
Tripura,1966,NA,NA,NA,NA,NA
Tripura,1967,NA,NA,NA,NA,NA
Tripura,1968,NA,NA,NA,NA,NA
Tripura,1969,NA,NA,NA,NA,NA
Tripura,1970,NA,NA,NA,NA,NA
Tripura,1971,NA,NA,NA,NA,NA
Tripura,1972,NA,NA,NA,NA,NA
Tripura,1973,NA,NA,NA,NA,NA
Tripura,1974,NA,NA,NA,NA,NA
Tripura,1975,NA,NA,NA,NA,NA
Tripura,1976,NA,NA,NA,NA,NA
Tripura,1977,NA,NA,NA,NA,NA
Tripura,1978,NA,NA,NA,NA,NA
Tripura,1979,NA,NA,NA,NA,NA
Tripura,1980,NA,NA,NA,NA,NA
Tripura,1981,NA,NA,NA,NA,NA
Tripura,1982,NA,NA,NA,NA,NA
Tripura,1983,NA,NA,NA,NA,NA
Tripura,1984,NA,NA,NA,NA,NA
Tripura,1985,NA,NA,NA,NA,NA
Tripura,1986,NA,NA,NA,NA,NA
Tripura,1987,NA,NA,NA,NA,NA
Tripura,1988,NA,NA,NA,NA,NA
Tripura,1989,NA,NA,NA,NA,NA
Tripura,1990,NA,NA,NA,NA,NA
Tripura,1991,NA,NA,NA,NA,NA
Tripura,1992,NA,NA,NA,NA,NA
Tripura,1993,NA,NA,NA,NA,NA
Tripura,1994,NA,NA,NA,NA,NA
Tripura,1995,NA,NA,NA,NA,NA
Tripura,1996,NA,NA,NA,NA,NA
Tripura,1997,NA,NA,NA,NA,NA
Tripura,1998,NA,NA,NA,NA,NA
Tripura,1999,NA,NA,NA,NA,NA
Tripura,2000,NA,NA,NA,NA,NA
Tripura,2001,NA,NA,NA,NA,NA
Tripura,2002,NA,NA,NA,NA,NA
Tripura,2003,NA,NA,NA,NA,NA
Tripura,2004,NA,NA,NA,NA,NA
Tripura,2005,NA,NA,NA,NA,NA
Tripura,2006,NA,NA,NA,NA,NA
Tripura,2007,NA,NA,NA,NA,NA
Tripura,2008,NA,NA,NA,NA,NA
Tripura,2009,NA,NA,NA,NA,NA
Tripura,2010,NA,NA,NA,NA,NA
Tripura,2011,NA,NA,NA,NA,NA
Tripura,2012,NA,NA,NA,NA,NA
Tripura,2013,NA,NA,NA,NA,NA
Uttar Pradesh,1950,8.28160746,7.45278364,1.38764552,20.6883514,23.36784531
Uttar Pradesh,1951,8.46521044,8.12475594,1.10375579,20.88280384,24.01004673
Uttar Pradesh,1952,8.45964672,8.12974274,1.13976816,20.95522746,24.13434378
,,,,,,
Uttar Pradesh,1953,9.10156171,8.33420185,0.9807525,21.69632939,25.23230105
Uttar Pradesh,1954,9.10503904,8.38531662,1.06166341,21.91360023,25.84342821
Uttar Pradesh,1955,9.60299259,8.40152375,1.03406951,22.57831013,26.55813624
Uttar Pradesh,1956,9.57308756,8.18584433,1.02986027,22.35508665,26.63064286
Uttar Pradesh,1957,9.86726962,8.50001319,1.00554023,22.97316765,27.5835869
Uttar Pradesh,1958,10.03487689,8.33544855,1.0691465,23.21623321,27.9150457
Uttar Pradesh,1959,10.2546441,8.83038918,1.03313413,23.84721155,28.43295007
Uttar Pradesh,1960,10.38400075,9.08845646,1.14117124,24.46628465,28.98192871
Uttar Pradesh,1961,10.511271,9.16575198,1.13088199,24.68752391,29.47911691
Uttar Pradesh,1962,10.85830847,9.53602243,1.12386659,25.46235739,30.50456756
Uttar Pradesh,1963,10.8638722,9.70432718,1.16128204,25.68359665,30.77387784
Uttar Pradesh,1964,11.12954015,10.06711741,1.17952208,26.38997493,31.7993285
Uttar Pradesh,1965,10.58220852,10.78771108,1.1575405,26.13599622,32.00649025
Uttar Pradesh,1966,10.89864549,11.46342348,0.95456168,26.69455095,33.85022981
Uttar Pradesh,1967,10.94385077,11.35870053,1.09720808,26.97829279,34.39920845
Uttar Pradesh,1968,11.00087897,13.46562665,1.11778658,28.77995423,36.7504943
Uttar Pradesh,1969,11.58924309,13.93438654,1.10188502,29.95857417,38.29384933
Uttar Pradesh,1970,11.78814632,14.81954485,1.05979263,30.85742068,39.557536
Uttar Pradesh,1971,11.71790427,15.30949868,1.1304143,31.2969229,39.8061301
Uttar Pradesh,1972,11.55516526,16.16224274,1.05464801,31.58264894,40.44833153
Uttar Pradesh,1973,11.79857831,16.55994063,1.07475881,32.28902722,41.72237628
Uttar Pradesh,1974,11.86325664,17.73932058,1.13275276,33.44284454,43.23465705
Uttar Pradesh,1975,12.35356007,18.00736148,1.11591581,34.31986476,44.91266722
Uttar Pradesh,1976,12.3528646,18.80899077,1.0756942,34.87147476,45.10947088
Uttar Pradesh,1977,12.85220909,19.42860158,1.16081435,36.2574445,47.73006701
Uttar Pradesh,1978,13.2736614,20.48206464,1.18981132,37.75849834,50.03992051
Uttar Pradesh,1979,12.69572927,22.27108179,1.12480198,38.21982684,50.97214838
Uttar Pradesh,1980,12.84803629,22.06038918,1.19308518,38.41427929,51.56255937
Uttar Pradesh,1981,13.43779134,23.35945251,1.14304201,40.1832013,53.25092762
Uttar Pradesh,1982,13.2980027,24.11994063,1.03968183,40.36971691,53.6859673
Uttar Pradesh,1983,14.11587056,24.17604222,1.05698648,41.61778414,55.75758479
Uttar Pradesh,1984,13.48438755,25.14348285,1.14771894,41.67830251,56.53340554
Uttar Pradesh,1985,13.17560071,25.45515831,1.17016821,41.53444738,56.22680615
Uttar Pradesh,1986,13.33347146,25.95882586,1.20430981,42.23288882,57.75565986
Uttar Pradesh,1987,12.81674033,27.00854881,1.32263617,42.58210954,58.06225925
Uttar Pradesh,1988,13.94826328,28.57315963,1.31842694,45.43242526,62.70889728
Uttar Pradesh,1989,13.8787167,29.23515831,1.28896227,45.79652754,63.3272751
Uttar Pradesh,1990,14.18541714,30.78730211,1.37127626,47.64382579,65.46725597
Uttar Pradesh,1991,14.4531715,32.46037599,1.42552866,49.47326615,68.03191843
Uttar Pradesh,1992,14.02406906,33.56121372,1.50176264,49.89887891,69.15162768
Uttar Pradesh,1993,14.12352068,34.40398417,1.6065259,50.93364371,70.69809014
Uttar Pradesh,1994,14.29530075,36.0433971,1.65235983,52.58053688,73.17574466
Uttar Pradesh,1995,14.07483807,37.02330475,1.62149208,52.98035493,73.90702563
Uttar Pradesh,1996,13.86063458,39.63888522,1.58454433,54.67685331,78.74839571
Uttar Pradesh,1997,13.9051444,40.03284301,1.45265486,54.77407954,78.3796478
Uttar Pradesh,1998,13.98303658,42.3878628,1.55695043,56.98250376,81.48707404
Uttar Pradesh,1999,13.89471241,43.18450528,1.3619224,57.07675367,81.61137108
Uttar Pradesh,2000,12.85081816,42.16096306,1.36051932,54.76911902,78.91516092
Uttar Pradesh,2001,12.09971503,43.88016491,2.03072357,56.48645159,81.17736722
Uttar Pradesh,2002,11.04677972,42.82919525,1.71082147,53.47144656,75.67100793
Uttar Pradesh,2003,11.38755799,45.36,2.01061277,56.60649622,80.83658614
Uttar Pradesh,2004,11.47518669,43.8726847,3.52547082,58.7613468,83.9813015
Uttar Pradesh,2005,13.07545363,44.96853562,2.79025722,60.35665055,87.29692529
Uttar Pradesh,2006,13.28687525,46.92585752,2.80569109,62.24859349,89.85951613
Uttar Pradesh,2007,13.01981636,47.82472955,2.85620195,62.69007991,91.21124654
Uttar Pradesh,2008,13.11787705,48.31717678,2.81551265,63.13553475,92.07925427
Uttar Pradesh,2009,11.52039197,47.82722296,3.27759346,61.4469732,88.13178714
Uttar Pradesh,2010,12.25619485,48.83580475,3.21024565,63.15636894,92.11757919
Uttar Pradesh,2011,12.46553007,50.53879947,3.38422749,65.17827755,95.06549088
Uttar Pradesh,2012,12.11849261,51.49626649,3.52453543,65.74278491,95.54921357
Uttar Pradesh,2013,12.60184138,52.90753298,3.52734159,67.56230423,99.20147521
Uttar Pradesh,2014,12.45231622,53.55831135,3.51658465,67.84306975,99.9110042
Uttarakhand,1950,0.39840602,0.22016601,0.25181372,0.76364577,0.93454802
Uttarakhand,1951,0.40723867,0.24001704,0.20029672,0.77082338,0.96023152
Uttarakhand,1952,0.40697101,0.24016436,0.20683183,0.77349667,0.96520252
Uttarakhand,1953,0.43785183,0.24620438,0.17797552,0.80085213,1.00911302
Uttarakhand,1954,0.43801911,0.24771438,0.19265829,0.808872,1.03355377
Uttarakhand,1955,0.46197433,0.24819316,0.18765087,0.83340769,1.06213702
Uttarakhand,1956,0.46053568,0.24182168,0.18688703,0.82516809,1.06503677
Uttarakhand,1957,0.47468799,0.25110268,0.18247371,0.84798262,1.10314777
Uttarakhand,1958,0.48275113,0.2462412,0.19401623,0.85695462,1.11640377
Uttarakhand,1959,0.49332354,0.26086247,0.18748113,0.88024522,1.13711627
Uttarakhand,1960,0.49954655,0.26848615,0.20708644,0.90309636,1.15907152
Uttarakhand,1961,0.50566918,0.27076957,0.20521927,0.91126272,1.17895552
Uttarakhand,1962,0.52236423,0.28170789,0.2039462,0.93986327,1.21996627
Uttarakhand,1963,0.52263188,0.28667986,0.21073592,0.94802963,1.23073677
Uttarakhand,1964,0.53541246,0.29739721,0.21404591,0.97410337,1.27174752
Uttarakhand,1965,0.50908179,0.31868459,0.21005695,0.96472854,1.28003252
Uttarakhand,1966,0.52430473,0.33864611,0.17322272,0.98534584,1.35376902
Uttarakhand,1967,0.52647944,0.33555244,0.19910852,0.99581928,1.37572427
Uttarakhand,1968,0.52922291,0.39779409,0.20284287,1.06232198,1.46975903
Uttarakhand,1969,0.55752754,0.41164193,0.19995724,1.10582705,1.53148228
Uttarakhand,1970,0.56709624,0.43779079,0.1923188,1.13900516,1.58202078
Uttarakhand,1971,0.56371708,0.45226473,0.2051344,1.15522801,1.59196278
Uttarakhand,1972,0.55588814,0.47745602,0.19138522,1.16577469,1.61764628
Uttarakhand,1973,0.5675981,0.4892046,0.19503469,1.19184843,1.66859903
Uttarakhand,1974,0.5707096,0.52404518,0.20555876,1.23443799,1.72907953
Uttarakhand,1975,0.59429679,0.5319635,0.20250338,1.26681045,1.79618803
Uttarakhand,1976,0.59426333,0.55564479,0.19520444,1.28717141,1.80405878
Uttarakhand,1977,0.61828546,0.57394899,0.21065105,1.33833014,1.90886403
Uttarakhand,1978,0.63856041,0.60506981,0.21591308,1.39373685,2.00124178
Uttarakhand,1979,0.61075763,0.65791996,0.20411594,1.41076535,2.03852429
Uttarakhand,1980,0.61808472,0.6516958,0.21650718,1.41794295,2.06213654
Uttarakhand,1981,0.64645626,0.69007201,0.20742593,1.48323718,2.12965929
Uttarakhand,1982,0.6397314,0.71253793,0.18866933,1.49012182,2.14705779
Uttarakhand,1983,0.67907684,0.71419525,0.19180958,1.53619031,2.22990779
Uttarakhand,1984,0.64869788,0.74277485,0.20827465,1.53842416,2.26093511
Uttarakhand,1985,0.63384297,0.75198219,0.21234848,1.5331142,2.24867331
Uttarakhand,1986,0.64143771,0.76686126,0.2185441,1.55889498,2.30981661
Uttarakhand,1987,0.61657915,0.79787159,0.24001658,1.57178537,2.32207841
Uttarakhand,1988,0.6710137,0.84409246,0.23925274,1.67699586,2.50791097
Uttarakhand,1989,0.667668,0.86364886,0.23390584,1.69043555,2.53264169
Uttarakhand,1990,0.68242254,0.90950143,0.24884322,1.75862279,2.61822574
Uttarakhand,1991,0.69530349,0.95892645,0.25868831,1.82615086,2.72079405
Uttarakhand,1992,0.67466051,0.99144679,0.27252237,1.84186102,2.76557447
Uttarakhand,1993,0.67944487,1.01634345,0.29153358,1.88005613,2.827422
Uttarakhand,1994,0.68770875,1.06477408,0.29985099,1.94084604,2.9265106
Uttarakhand,1995,0.67710288,1.09372197,0.29424947,1.95560407,2.95575665
Uttarakhand,1996,0.66679812,1.17098999,0.28754462,2.018225,3.1493771
Uttarakhand,1997,0.66893937,1.18262808,0.26361086,2.0218138,3.1346298
Uttarakhand,1998,0.67268655,1.25219877,0.2825372,2.10333087,3.25890481
Uttarakhand,1999,0.66843751,1.27573274,0.24714579,2.10680981,3.26387581
Uttarakhand,2000,0.61821855,1.24549582,0.24689117,2.0216307,3.15604653
Uttarakhand,2001,0.58208498,1.29628353,0.36851203,2.08502066,3.24651873
Uttarakhand,2002,0.53143107,1.26523637,0.31045992,1.97373118,3.02630343
Uttarakhand,2003,0.54782501,1.34,0.36486255,2.08945173,3.23288991
Uttarakhand,2004,0.55204059,1.29606255,0.63976132,2.1689913,3.35865621
Uttarakhand,2005,0.62902516,1.32843558,0.50634333,2.22787695,3.49125763
Uttar Pradesh,1991.112994,-1.616579223,1.798643288,0.2539009188,-0.9188972399,0.5858020784
Uttar Pradesh,1991.2888,-1.75637301,1.583860672,0.2421849837,-1.320195187,0.06692189991
Uttar Pradesh,1991.464606,-1.896166797,1.369078057,0.2304690486,-1.721493135,-0.4519582786
Uttar Pradesh,1991.640412,-2.035960584,1.154295441,0.2187531134,-2.122791082,-0.9708384571
Uttar Pradesh,1991.816218,-2.175754371,0.9395128253,0.2070371783,-2.52408903,-1.489718636
Uttar Pradesh,1991.992024,-2.315548159,0.7247302097,0.1953212432,-2.925386977,-2.008598814
Uttar Pradesh,1992.16783,-2.455341946,0.5099475941,0.1836053081,-3.326684925,-2.527478993
Uttar Pradesh,1992.343636,-2.595135733,0.2951649785,0.171889373,-3.727982872,-3.046359171
Uttar Pradesh,1992.519442,-2.73492952,0.08038236289,0.1601734379,-4.12928082,-3.56523935
Uttar Pradesh,1992.695248,-2.874723307,-0.1344002527,0.1484575027,-4.530578767,-4.084119528
Uttar Pradesh,1992.871054,-3.014517094,-0.3491828683,0.1367415676,-4.931876715,-4.602999707
Uttar Pradesh,1993.046859,-3.154310881,-0.5639654839,0.1250256325,-5.333174662,-5.121879885
Uttar Pradesh,1993.222665,-3.294104668,-0.7787480996,0.1133096974,-5.73447261,-5.640760064
Uttar Pradesh,1993.398471,-3.433898455,-0.9935307152,0.1015937623,-6.135770557,-6.159640242
Uttar Pradesh,1993.574277,-3.573692242,-1.208313331,0.08987782716,-6.537068505,-6.678520421
Uttar Pradesh,1993.750083,-3.713486029,-1.423095946,0.07816189204,-6.938366452,-7.197400599
Uttar Pradesh,1993.925889,-3.853279816,-1.637878562,0.06644595692,-7.3396644,-7.716280778
Uttar Pradesh,1994.101695,-3.993073603,-1.852661178,0.05473002181,-7.740962347,-8.235160956
Uttar Pradesh,1994.277501,-4.13286739,-2.067443793,0.04301408669,-8.142260295,-8.754041135
Uttar Pradesh,1994.453307,-4.272661177,-2.282226409,0.03129815157,-8.543558242,-9.272921313
Uttar Pradesh,1994.629113,-4.412454964,-2.497009024,0.01958221646,-8.94485619,-9.791801492
Uttar Pradesh,1994.804919,-4.552248751,-2.71179164,0.007866281341,-9.346154137,-10.31068167
Uttar Pradesh,1994.980724,-4.692042538,-2.926574256,-0.003849653776,-9.747452085,-10.82956185
Uttar Pradesh,1995.15653,-4.831836326,-3.141356871,-0.01556558889,-10.14875003,-11.34844203
Uttar Pradesh,1995.332336,-4.971630113,-3.356139487,-0.02728152401,-10.55004798,-11.86732221
Uttar Pradesh,1995.508142,-5.1114239,-3.570922103,-0.03899745913,-10.95134593,-12.38620238
Uttar Pradesh,1995.683948,-5.251217687,-3.785704718,-0.05071339424,-11.35264387,-12.90508256
Uttar Pradesh,1995.859754,-5.391011474,-4.000487334,-0.06242932936,-11.75394182,-13.42396274
Uttar Pradesh,1996.03556,-5.530805261,-4.215269949,-0.07414526448,-12.15523977,-13.94284292
Uttar Pradesh,1996.211366,-5.670599048,-4.430052565,-0.08586119959,-12.55653772,-14.4617231
Uttar Pradesh,1996.387172,-5.810392835,-4.644835181,-0.09757713471,-12.95783566,-14.98060328
Uttar Pradesh,1996.562978,-5.950186622,-4.859617796,-0.1092930698,-13.35913361,-15.49948346
Uttar Pradesh,1996.738784,-6.089980409,-5.074400412,-0.1210090049,-13.76043156,-16.01836363
Uttar Pradesh,1996.91459,-6.229774196,-5.289183027,-0.1327249401,-14.16172951,-16.53724381
Uttar Pradesh,1997.090395,-6.369567983,-5.503965643,-0.1444408752,-14.56302745,-17.05612399
Uttar Pradesh,1997.266201,-6.50936177,-5.718748259,-0.1561568103,-14.9643254,-17.57500417
Uttar Pradesh,1997.442007,-6.649155557,-5.933530874,-0.1678727454,-15.36562335,-18.09388435
Uttar Pradesh,1997.617813,-6.788949344,-6.14831349,-0.1795886805,-15.7669213,-18.61276453
Uttar Pradesh,1997.793619,-6.928743131,-6.363096105,-0.1913046156,-16.16821924,-19.13164471
Uttar Pradesh,1997.969425,-7.068536918,-6.577878721,-0.2030205508,-16.56951719,-19.65052488
Uttar Pradesh,1998.145231,-7.208330706,-6.792661337,-0.2147364859,-16.97081514,-20.16940506
Uttar Pradesh,1998.321037,-7.348124493,-7.007443952,-0.226452421,-17.37211309,-20.68828524
Uttar Pradesh,1998.496843,-7.48791828,-7.222226568,-0.2381683561,-17.77341103,-21.20716542
Uttar Pradesh,1998.672649,-7.627712067,-7.437009184,-0.2498842912,-18.17470898,-21.7260456
Uttar Pradesh,1998.848455,-7.767505854,-7.651791799,-0.2616002263,-18.57600693,-22.24492578
Uttar Pradesh,1999.024261,-7.907299641,-7.866574415,-0.2733161615,-18.97730488,-22.76380595
Uttar Pradesh,1999.200066,-8.047093428,-8.08135703,-0.2850320966,-19.37860282,-23.28268613
Uttar Pradesh,1999.375872,-8.186887215,-8.296139646,-0.2967480317,-19.77990077,-23.80156631
Uttar Pradesh,1999.551678,-8.326681002,-8.510922262,-0.3084639668,-20.18119872,-24.32044649
Uttar Pradesh,1999.727484,-8.466474789,-8.725704877,-0.3201799019,-20.58249667,-24.83932667
Uttar Pradesh,1999.90329,-8.606268576,-8.940487493,-0.331895837,-20.98379461,-25.35820685
Uttar Pradesh,2000.079096,-8.746062363,-9.155270108,-0.3436117722,-21.38509256,-25.87708703
Uttar Pradesh,2000.254902,-8.88585615,-9.370052724,-0.3553277073,-21.78639051,-26.3959672
Uttar Pradesh,2000.430708,-9.025649937,-9.58483534,-0.3670436424,-22.18768846,-26.91484738
Uttar Pradesh,2000.606514,-9.165443724,-9.799617955,-0.3787595775,-22.5889864,-27.43372756
Uttar Pradesh,2000.78232,-9.305237511,-10.01440057,-0.3904755126,-22.99028435,-27.95260774
Uttar Pradesh,2000.958126,-9.445031298,-10.22918319,-0.4021914477,-23.3915823,-28.47148792
Uttar Pradesh,2001.133932,-9.584825086,-10.4439658,-0.4139073829,-23.79288025,-28.9903681
Uttar Pradesh,2001.309737,-9.724618873,-10.65874842,-0.425623318,-24.19417819,-29.50924828
Uttar Pradesh,2001.485543,-9.86441266,-10.87353103,-0.4373392531,-24.59547614,-30.02812845
Uttar Pradesh,2001.661349,-10.00420645,-11.08831365,-0.4490551882,-24.99677409,-30.54700863
Uttar Pradesh,2001.837155,-10.14400023,-11.30309626,-0.4607711233,-25.39807204,-31.06588881
Uttarakhand,2002.012961,-10.28379402,-11.51787888,-0.4724870584,-25.79936998,-31.58476899
Uttarakhand,2002.188767,-10.42358781,-11.7326615,-0.4842029936,-26.20066793,-32.10364917
Uttarakhand,2002.364573,-10.56338159,-11.94744411,-0.4959189287,-26.60196588,-32.62252935
Uttarakhand,2002.540379,-10.70317538,-12.16222673,-0.5076348638,-27.00326383,-33.14140953
